# YTID, start_seconds, end_seconds, positive_labels,label_count,label_names
bBgA9bjCNyU,500.0,510.0,"/m/06xkwv,/m/07rcgpl",2,Mains hum|Hum
bBgcz6B0sQ8,10.0,20.0,"/m/07sq110,/m/09x0r",2,Belly laugh|Speech
bCLn9M_HQj0,40.0,50.0,"/m/01j3sz,/t/dd00121",2,Laughter|Boing
bCOE_DJGYgA,500.0,510.0,"/m/03qtwd,/t/dd00135",2,Crowd|Children shouting
bCfXb8jtAsg,200.0,210.0,"/m/07plz5l,/m/09x0r",2,Sigh|Speech
bD5MT2FoOJg,30.0,40.0,/m/03wvsk,1,Hair dryer
bD7hsU5a89U,520.0,530.0,"/m/01jnbd,/m/0342h,/m/04szw,/m/0fx80y,/m/0g12c5",5,Echo|Guitar|Musical instrument|Plucked string instrument|Distortion
bDAc65yP7BM,320.0,330.0,"/m/04rlf,/m/0dq0md",2,Music|Music of Bollywood
bDH6AKUrx5Y,130.0,140.0,"/m/01sm1g,/m/026t6,/m/0l14md",3,Wood block|Drum|Percussion
bDN1mAaexyE,180.0,190.0,"/m/0261r1,/m/0ytgt",2,"Babbling|Child speech, kid speaking"
bDdf_ft5rb4,30.0,40.0,"/m/01z5f,/m/04rlf,/m/068hy,/m/07qf0zm,/m/0bt9lr,/m/0jbk",6,"Canidae, dogs, wolves|Music|Domestic animals, pets|Howl|Dog|Animal"
bDpowdWB7lk,21.0,31.0,"/m/07r_k2n,/m/07rc7d9",2,Yip|Bow-wow
bDzjincbmcg,30.0,40.0,/m/07qjznl,1,Tick-tock
bEhe91Tr0Z8,50.0,60.0,/m/07pp_mv,1,Alarm
bEsCE_KoWQA,30.0,40.0,"/m/01s0vc,/m/09x0r",2,Zipper (clothing)|Speech
bFfr9DS2qgA,340.0,350.0,"/m/03qjg,/m/085jw",2,"Harmonica|Wind instrument, woodwind instrument"
bG0PdrCdxUc,30.0,40.0,"/m/068zj,/m/0ch8v,/m/0jbk,/t/dd00018",4,"Pig|Livestock, farm animals, working animals|Animal|Oink"
bG7GnOHpnj8,30.0,40.0,"/m/018w8,/m/04rlf,/m/09x0r",3,Basketball bounce|Music|Speech
bGk6gbxWzCQ,30.0,40.0,/m/0mbct,1,Gong
bGv1q_j1zro,0.0,10.0,"/m/015jpf,/m/09x0r",2,Dial tone|Speech
bH0ccKXoLZU,6.0,16.0,/m/04zmvq,1,Train whistle
bHCDa337kzI,60.0,70.0,/m/0239kh,1,Cowbell
bHFAMvkouCE,220.0,230.0,/m/03v3yw,1,Keys jangling
bHHRCJHLApA,220.0,230.0,/m/016622,1,Tubular bells
bHNdoIWxXDk,200.0,210.0,"/m/0395lw,/m/03q5t,/m/04rlf",3,Bell|Harpsichord|Music
bHYb3-Qpmcc,20.0,30.0,"/m/07yv9,/m/09ct_,/m/0k5j,/t/dd00129,/t/dd00130",5,"Vehicle|Helicopter|Aircraft|Outside, rural or natural|Engine starting"
bH_4hTLhZi4,30.0,40.0,"/m/025wky1,/m/02dgv,/m/02y_763",3,Air conditioning|Door|Sliding door
bHeeVi0fgv8,180.0,190.0,/m/07sx8x_,1,Squawk
bHiRX6QYwEk,150.0,160.0,"/m/04rlf,/m/07kc_",2,Music|Theremin
bHmbZDvqpyo,20.0,30.0,"/m/0261r1,/m/09x0r",2,Babbling|Speech
bI6hI2WEopM,30.0,40.0,"/m/03kmc9,/m/07pp_mv",2,Siren|Alarm
bITgazmvseY,30.0,40.0,"/m/07qc9xj,/m/09x0r",2,Clicking|Speech
bIZLpmU0JfU,30.0,40.0,"/m/085jw,/m/0l14l2",2,"Wind instrument, woodwind instrument|Shofar"
bI_lEzVsHMY,30.0,40.0,"/m/01lsmm,/m/09x0r",2,Scissors|Speech
bIkffoNUKkk,70.0,80.0,"/m/09x0r,/t/dd00088",2,Speech|Gush
bJ6e9Ja1ahQ,30.0,40.0,"/m/01c194,/m/02mscn,/m/04rlf",3,Mantra|Christian music|Music
bJB2A8QPl8w,70.0,80.0,"/m/01kcd,/m/06ncr",2,Brass instrument|Saxophone
bJj7BYPyqw8,28.0,38.0,/m/07pn_8q,1,Chopping (food)
bK1xh0CeeDc,40.0,50.0,"/m/04rlf,/m/09x0r,/t/dd00037",3,Music|Speech|Scary music
bKCwHwwi2w0,160.0,170.0,"/m/014yck,/m/07yv9,/m/0cmf2,/m/0k5j,/t/dd00128",5,"Aircraft engine|Vehicle|Fixed-wing aircraft, airplane|Aircraft|Outside, urban or manmade"
bKN7fDAZJEc,0.0,10.0,/m/07qfgpx,1,"Jingle, tinkle"
bKS_m7JObxg,30.0,40.0,"/m/0342h,/m/04rlf,/m/0b_fwt",3,Guitar|Music|Electronic tuner
bKlj1LbM6wI,120.0,130.0,"/m/01h3n,/m/03vt0,/m/09xqv,/m/0h2mp",4,"Bee, wasp, etc.|Insect|Cricket|Fly, housefly"
bKxvscnKOrA,580.0,590.0,"/m/07qv4k0,/m/09x0r",2,Scrape|Speech
bKzyLIonf0c,30.0,40.0,"/m/019jd,/m/02rlv9",2,"Boat, Water vehicle|Motorboat, speedboat"
bL1Xt3T9ZnY,11.0,21.0,"/m/07qjznl,/m/07qjznt",2,Tick-tock|Tick
bLT5nbwpVOw,0.0,10.0,"/m/01kcd,/m/06ncr",2,Brass instrument|Saxophone
bLdGsUG5V2A,0.0,10.0,"/m/015jpf,/m/09x0r",2,Dial tone|Speech
bLjOJRg2P_Q,100.0,110.0,"/m/015lz1,/m/04rlf,/m/0ln16",3,Singing|Music|Salsa music
bMYhXjEJl_8,70.0,80.0,"/m/019jd,/m/03m9d0z,/m/05kq4,/m/0hsrw,/t/dd00092",5,"Boat, Water vehicle|Wind|Ocean|Sailboat, sailing ship|Wind noise (microphone)"
bMnWO49jajI,120.0,130.0,"/m/07pl1bw,/m/083vt",2,Splinter|Wood
bMz7lexTtNg,50.0,60.0,"/m/01hgjl,/m/02lkt,/m/04rlf,/m/08p9q4,/m/09x0r",5,Scratching (performance technique)|Electronic music|Music|Sidetone|Speech
bN2enX2DvU4,150.0,160.0,/m/0790c,1,Sonar
bN5Llhkz2zw,160.0,170.0,"/m/07s02z0,/m/0jbk",2,Squeal|Animal
bNKJR4sJSDE,210.0,220.0,"/m/07s02z0,/m/09x0r",2,Squeal|Speech
bNW18IztiZY,30.0,40.0,"/m/04rlf,/m/07rwj3x",2,Music|Whoop
bNWngTF_8aI,210.0,220.0,"/m/04rlf,/m/07p6fty",2,Music|Shout
bNbSAUZyBow,550.0,560.0,/m/07qnq_y,1,"Thump, thud"
bNhA2IsT9R4,90.0,100.0,"/m/025rv6n,/m/07st89h",2,Fowl|Cluck
bNsdqz8CYbs,230.0,240.0,"/m/09x0r,/m/0fqfqc",2,Speech|Drawer open or close
bNvp4y9WSGM,30.0,40.0,"/m/02cjck,/m/04rlf,/m/04szw,/m/07y_7",4,"Theme music|Music|Musical instrument|Violin, fiddle"
bO6gUBBcniY,30.0,40.0,"/m/028ght,/m/05zppz,/m/09x0r",3,"Applause|Male speech, man speaking|Speech"
bO7I8jxTl6c,10.0,20.0,"/m/01v_m0,/m/0hdsk",2,Sine wave|Chirp tone
bO9-u7AH8B8,30.0,40.0,"/m/01xq0k1,/m/07rpkh9,/m/0ch8v",3,"Cattle, bovinae|Moo|Livestock, farm animals, working animals"
bOBBZh8JCS4,170.0,180.0,"/m/07r04,/m/07yv9,/t/dd00121",3,Truck|Vehicle|Boing
bOCkO_RtPIo,300.0,310.0,"/m/019jd,/m/03m9d0z,/m/0hsrw,/t/dd00092",4,"Boat, Water vehicle|Wind|Sailboat, sailing ship|Wind noise (microphone)"
bOOJRGRy0zc,30.0,40.0,"/m/04rlf,/m/06bxc,/m/06j6l,/m/07p78v5,/m/0glt670",5,Music|Rapping|Rhythm and blues|Zing|Hip hop music
bOghzl8PLr0,30.0,40.0,"/m/0164x2,/m/0342h,/m/04rlf,/m/0g293,/m/0ggx5q,/m/0ln16",6,Music of Africa|Guitar|Music|Music of Latin America|Dance music|Salsa music
bOtUES6eNxs,10.0,20.0,"/m/032s66,/m/04zjc",2,"Gunshot, gunfire|Machine gun"
bPDdUyzLofY,13.0,23.0,"/m/07rwj3x,/m/09x0r",2,Whoop|Speech
bPFWpTlErcg,30.0,40.0,/m/0l156k,1,Whistle
bPoxAdcYIHU,130.0,140.0,"/m/081rb,/m/09x0r",2,Writing|Speech
bPwAxV8iEfA,100.0,110.0,"/m/01kcd,/m/07gql",2,Brass instrument|Trumpet
bQABY9H1h1Y,280.0,290.0,"/m/03vt0,/m/09xqv",2,Insect|Cricket
bQCL9NNBPI0,30.0,40.0,/m/08p9q4,1,Sidetone
bQFHHuZuTFc,30.0,40.0,/m/07pn_8q,1,Chopping (food)
bQOqX1W3ejA,30.0,40.0,"/m/01hsr_,/m/09x0r",2,Sneeze|Speech
bQR7moK_WZg,30.0,40.0,"/m/0939n_,/m/09x0r",2,Gargling|Speech
bQSaQ0iX_vk,30.0,40.0,"/m/07r04,/m/07yv9,/m/0gvgw0",3,Truck|Vehicle|Air brake
bQtV5tya3ZQ,110.0,120.0,"/m/01g50p,/m/04zmvq,/m/06d_3,/m/07jdr,/m/07rwm0c",5,"Railroad car, train wagon|Train whistle|Rail transport|Train|Clickety-clack"
bR8fbwavKtc,60.0,70.0,"/m/07qv_d5,/m/0912c9,/m/09x0r,/t/dd00128",4,"Toot|Vehicle horn, car horn, honking|Speech|Outside, urban or manmade"
bS_1Sv24jso,0.0,10.0,"/m/015p6,/m/025_jnm,/m/09b5t",3,"Bird|Finger snapping|Chicken, rooster"
bSmVkPd3N3o,20.0,30.0,"/m/07pp_mv,/m/0c3f7m",2,Alarm|Fire alarm
bSpAlQLisrI,30.0,40.0,"/m/015p6,/m/020bb7,/m/07r_25d,/m/0h0rv",4,"Bird|Bird vocalization, bird call, bird song|Coo|Pigeon, dove"
bSxca8xb-Fs,10.0,20.0,"/m/046dlr,/m/07yv9,/m/0k4j",3,Alarm clock|Vehicle|Car
bTFB6JC2sIM,0.0,10.0,"/m/03vt0,/m/09f96,/m/0h2mp",3,"Insect|Mosquito|Fly, housefly"
bTLgeqCaYMY,0.0,10.0,"/m/01hgjl,/m/04rlf,/m/07qb_dv",3,Scratching (performance technique)|Music|Scratch
bTVl2GeNfqI,150.0,160.0,"/m/04rlf,/t/dd00036",2,Music|Angry music
bTpT6KJ_sPE,10.0,20.0,/m/03p19w,1,Jackhammer
bTpyRPAbcCI,30.0,40.0,/m/016622,1,Tubular bells
bTuKGXDrqdQ,30.0,40.0,"/m/02bxd,/m/04rlf",2,Didgeridoo|Music
bU2DcKTehgo,240.0,250.0,"/m/06_fw,/m/09x0r,/t/dd00013,/t/dd00128",4,"Skateboard|Speech|Children playing|Outside, urban or manmade"
bUDfTkJCg0o,20.0,30.0,"/m/07p9k1k,/m/07ptfmf,/m/0dxrf",3,Sizzle|Stir|Frying (food)
bUW928MqrnU,230.0,240.0,/m/0l156b,1,Steelpan
bUZQeCVNzKc,140.0,150.0,"/m/07cx4,/m/09x0r",2,Telephone|Speech
bV8qnp-Vos8,330.0,340.0,"/m/09x0r,/t/dd00001,/t/dd00125",3,"Speech|Baby laughter|Inside, small room"
bVPLdRReUZ8,13.0,23.0,"/m/032s66,/m/0_1c",2,"Gunshot, gunfire|Artillery fire"
bVR288WbDXc,30.0,40.0,/t/dd00134,1,Car passing by
bVc7-sZAi6s,30.0,40.0,"/m/04rlf,/t/dd00033,/t/dd00034,/t/dd00035",4,Music|Sad music|Tender music|Exciting music
bVvJzXMLaS8,0.0,10.0,/m/03wwcy,1,Doorbell
bW2Tw3pJFqQ,0.0,10.0,"/m/013y1f,/m/03xq_f",2,Organ|Electronic organ
bWKYTH7OYXk,220.0,230.0,/m/0j2kx,1,Waterfall
bWaNlcXuGmI,270.0,280.0,"/m/04rlf,/m/04szw,/m/07kc_,/m/09x0r",4,Music|Musical instrument|Theremin|Speech
bWw3sAY-ySE,30.0,40.0,"/m/078jl,/m/07rjwbb",2,Snake|Hiss
bWyrxAZCOhA,20.0,30.0,"/m/01xqw,/m/02fsn,/m/0l14_3",3,Cello|Double bass|Bowed string instrument
bX9X6gmV-zs,10.0,20.0,"/m/04rlf,/m/09x0r,/t/dd00127",3,"Music|Speech|Inside, public space"
bXtS2woenCY,0.0,10.0,"/m/06h7j,/m/09x0r",2,Run|Speech
bY1f3qXSZa0,510.0,520.0,"/m/07qcx4z,/m/09x0r,/t/dd00125",3,"Tearing|Speech|Inside, small room"
bY1rRro1QZY,30.0,40.0,/m/01hsr_,1,Sneeze
bY7RRfJTat0,30.0,40.0,"/m/04rlf,/m/0b_fwt",2,Music|Electronic tuner
bYIYo0PZeis,0.0,10.0,/m/02fs_r,1,"Beep, bleep"
bY_EvbARc5Y,30.0,40.0,"/m/04rlf,/m/07pkxdp",2,Music|Lullaby
bYl3GtGFky8,210.0,220.0,/m/03r5q_,1,Jingle (music)
bYnO0qJZ_XA,240.0,250.0,"/m/01g50p,/m/06d_3,/m/07jdr,/t/dd00048",4,"Railroad car, train wagon|Rail transport|Train|Train wheels squealing"
bYwoYjbPm-I,30.0,40.0,"/m/04rlf,/m/09t49",2,Music|Rustling leaves
bZadyuv2utE,80.0,90.0,"/m/01yrx,/m/02yds9,/m/068hy,/m/0jbk",4,"Cat|Purr|Domestic animals, pets|Animal"
bZscBxk5h30,3.0,13.0,"/m/078jl,/m/07rjwbb",2,Snake|Hiss
bZuXMxR2S4U,40.0,50.0,"/m/02fxyj,/m/04rlf",2,Humming|Music
bZw3W8YOk54,30.0,40.0,"/m/07qjznl,/m/09x0r",2,Tick-tock|Speech
bZz75y5jlAg,30.0,40.0,"/m/09x0r,/m/0brhx",2,Speech|Speech synthesizer
b_3K5yZvLOs,20.0,30.0,"/m/04rlf,/m/07pc8lb",2,Music|Breaking
b_RtXz277T0,30.0,40.0,"/m/04rlf,/m/07rjzl8,/m/09x0r",3,Music|Slam|Speech
b_kvMCmoZw0,30.0,40.0,"/m/019jd,/m/056ks2",2,"Boat, Water vehicle|Rowboat, canoe, kayak"
ba3QPheW8mI,170.0,180.0,"/m/04rlf,/m/07pc8lb",2,Music|Breaking
ba43-gH05H4,40.0,50.0,"/m/019jd,/m/02rlv9",2,"Boat, Water vehicle|Motorboat, speedboat"
ba5xPgcHN_0,30.0,40.0,"/m/01jg02,/m/01jg1z,/m/04rlf",3,"Heart sounds, heartbeat|Heart murmur|Music"
baJrAVUZtvs,30.0,40.0,"/m/02p3nc,/m/0btp2",2,"Hiccup|Traffic noise, roadway noise"
bb6Vu7Ifr9A,30.0,40.0,"/m/078jl,/m/07rjwbb",2,Snake|Hiss
bbB3UsT2rtU,560.0,570.0,"/m/03qtwd,/m/04gy_2",2,Crowd|Battle cry
bbO-1C_BP_k,10.0,20.0,/m/02_41,1,Fire
bbR9xUdh-A4,10.0,20.0,"/m/06mb1,/m/07r10fb,/t/dd00038",3,Rain|Raindrop|Rain on surface
bbeDvPNFbdI,580.0,590.0,"/m/02p01q,/m/07pdjhy,/m/083vt",3,Filing (rasp)|Rub|Wood
bcLzhglqLu0,20.0,30.0,/m/07qnq_y,1,"Thump, thud"
bciLCctZfjE,200.0,210.0,"/m/032s66,/m/073cg4",2,"Gunshot, gunfire|Cap gun"
bcv2AR3btaE,270.0,280.0,"/m/04rlf,/m/07rrh0c,/m/09x0r,/t/dd00125",4,"Music|Thunk|Speech|Inside, small room"
bcybO-SMY5E,30.0,40.0,"/m/02x8m,/m/04rlf",2,Funk|Music
beZ8aWBs3P0,40.0,50.0,"/m/07yv9,/m/08j51y",2,"Vehicle|Dental drill, dentist's drill"
becpzZc7J10,490.0,500.0,"/m/0939n_,/m/09x0r",2,Gargling|Speech
betIn2CIoDw,0.0,8.0,"/m/018w8,/m/07pqn27",2,Basketball bounce|Bouncing
beuEEcfEU68,0.0,10.0,"/m/068zj,/m/09x0r,/m/0jbk",3,Pig|Speech|Animal
bevjTw1a3L8,30.0,40.0,"/m/04rlf,/m/07r4wb8,/m/09x0r",3,Music|Knock|Speech
bf551OyAH-Y,30.0,40.0,/m/0239kh,1,Cowbell
bfOLFECH_W8,350.0,360.0,"/g/122z_qxw,/m/07pbtc8,/m/09x0r",3,"Firecracker|Walk, footsteps|Speech"
bf_8fM2EqgE,0.0,10.0,"/m/07hvw1,/m/0k4j,/t/dd00128",3,"Field recording|Car|Outside, urban or manmade"
bf_I0tRLfh4,30.0,40.0,"/m/01kcd,/m/07c6l",2,Brass instrument|Trombone
bg8m7K9pxFI,180.0,190.0,"/m/07pqn27,/m/0ytgt",2,"Bouncing|Child speech, kid speaking"
bg9fsF7o0HY,60.0,70.0,"/m/0jb2l,/m/0ngt1",2,Thunderstorm|Thunder
bgDwBAjM4A8,30.0,40.0,"/m/07brj,/m/09x0r",2,Tambourine|Speech
bgl8r_eRI1I,0.0,10.0,"/m/01j3sz,/m/07sq110",2,Laughter|Belly laugh
bgmQyfCVs3Q,430.0,440.0,/t/dd00065,1,Light engine (high frequency)
bgo7N_XEzVs,0.0,10.0,"/m/03fwl,/m/068hy,/m/0ch8v,/m/0jbk",4,"Goat|Domestic animals, pets|Livestock, farm animals, working animals|Animal"
bh0K0uAGYRI,280.0,290.0,"/m/07qv_d5,/m/07yv9,/m/09x0r,/m/0k4j,/t/dd00128",5,"Toot|Vehicle|Speech|Car|Outside, urban or manmade"
bhA-HX-Z8h8,200.0,210.0,"/m/0195fx,/m/01g50p,/m/06d_3,/m/07jdr,/t/dd00048",5,"Subway, metro, underground|Railroad car, train wagon|Rail transport|Train|Train wheels squealing"
bhEVJLbRfGU,90.0,100.0,"/m/01h8n0,/m/09x0r",2,Conversation|Speech
bha-d3HXdMI,60.0,70.0,"/m/018vs,/m/01b9nn,/m/04rlf,/m/04szw",4,Bass guitar|Reverberation|Music|Musical instrument
bi8R9JbF2cc,80.0,90.0,/m/03qc9zr,1,Screaming
bi8m2cew6NI,0.0,10.0,/m/07rqsjt,1,"Whoosh, swoosh, swish"
biVTwvs6czM,30.0,40.0,"/m/07qcx4z,/m/081rb",2,Tearing|Writing
bi_GLOAbrKA,60.0,70.0,/m/05_wcq,1,"Bird flight, flapping wings"
bigQH-Nhocc,190.0,200.0,"/m/0130jx,/m/02jz0l,/m/0838f",3,"Sink (filling or washing)|Water tap, faucet|Water"
biksCLgtTYc,60.0,70.0,"/m/019jd,/m/06q74",2,"Boat, Water vehicle|Ship"
bjuKGvHSUmE,10.0,20.0,"/m/06xkwv,/m/07rcgpl",2,Mains hum|Hum
bjuNoKfysXU,10.0,20.0,"/m/07r660_,/m/07rgt08",2,"Giggle|Chuckle, chortle"
bjvnTxWP7vo,90.0,100.0,"/m/01qbl,/m/026t6,/m/02hnl,/m/03qtq,/m/03t3fj,/m/06rvn,/m/0bm02,/m/0l14md",8,Cymbal|Drum|Drum kit|Hi-hat|Rimshot|Snare drum|Bass drum|Percussion
bjxN6KqAdbo,220.0,230.0,"/m/02g901,/m/02pjr4,/m/09x0r",3,"Electric shaver, electric razor|Blender|Speech"
bk3A8Ymqkr8,30.0,40.0,/m/07s2xch,1,Groan
bkGy646dRjQ,30.0,40.0,"/m/02rtxlg,/m/09x0r",2,Whispering|Speech
bkYWnzw_5Bs,30.0,40.0,"/m/04rlf,/m/074ft,/t/dd00035",3,Music|Song|Exciting music
bkzGHRpx5MM,30.0,40.0,"/m/018vs,/m/02rr_,/m/02sgy,/m/0342h,/m/03lty,/m/04rlf,/m/04szw,/m/06by7,/m/0dl5d,/m/0fx80y,/m/0g12c5",11,Bass guitar|Effects unit|Electric guitar|Guitar|Heavy metal|Music|Musical instrument|Rock music|Progressive rock|Plucked string instrument|Distortion
bl-eQ8XD5CY,30.0,40.0,"/m/01hgjl,/m/04rlf,/m/07qb_dv",3,Scratching (performance technique)|Music|Scratch
bl36ZJVAP9Y,30.0,40.0,"/m/01g50p,/m/04zmvq,/m/06d_3,/m/07jdr,/m/07rwm0c",5,"Railroad car, train wagon|Train whistle|Rail transport|Train|Clickety-clack"
blAiAadPVKk,80.0,90.0,/m/07qqyl4,1,Boom
blT66g8x458,180.0,190.0,"/m/034srq,/m/03m9d0z,/m/05kq4,/t/dd00092",4,"Waves, surf|Wind|Ocean|Wind noise (microphone)"
blYYW-EUGDA,30.0,40.0,"/m/018vs,/m/01glhc,/m/0342h,/m/04rlf,/m/0g12c5,/t/dd00032",6,Bass guitar|Tapping (guitar technique)|Guitar|Music|Distortion|Funny music
blalAktxFoI,240.0,250.0,"/m/09x0r,/t/dd00065",2,Speech|Light engine (high frequency)
blsYgo-B1k8,30.0,40.0,"/m/04rlf,/m/06cqb,/m/06rqw",3,Music|Reggae|Ska
bltHehYBdy8,70.0,80.0,"/m/068hy,/m/07qf0zm,/m/0bt9lr,/m/0jbk",4,"Domestic animals, pets|Howl|Dog|Animal"
bm5IT7e2vvI,120.0,130.0,"/m/04rlf,/m/04szw,/m/0dwsp,/m/0l156b",4,"Music|Musical instrument|Marimba, xylophone|Steelpan"
bmVd2Zj8_Cc,60.0,70.0,"/m/0145m,/m/04rlf,/m/064t9,/m/074ft,/m/0ggx5q",5,Afrobeat|Music|Pop music|Song|Dance music
bmakSi9M2Ww,220.0,230.0,"/m/0239kh,/m/0l14md",2,Cowbell|Percussion
bmiwAl5udKU,410.0,420.0,"/m/01jg02,/m/07p_0gm,/m/07rcgpl",3,"Heart sounds, heartbeat|Throbbing|Hum"
bnLQeoB3ssU,130.0,140.0,/m/02pjr4,1,Blender
bnQlBzGQ0Sc,220.0,230.0,"/m/04rlf,/m/07qfr4h,/m/09x0r,/t/dd00126",4,"Music|Hubbub, speech noise, speech babble|Speech|Inside, large room or hall"
bncyJqamESw,20.0,30.0,/m/02_nn,1,Fart
boPZxCznYbc,30.0,40.0,"/m/04s8yn,/m/07r5c2p,/m/09x0r",3,Crow|Caw|Speech
boT-UIEAFBM,150.0,160.0,/m/07qc9xj,1,Clicking
boe_jGxattg,30.0,40.0,"/m/03qtwd,/m/04gy_2",2,Crowd|Battle cry
bonaMN0H4X8,0.0,5.0,/m/07ryjzk,1,"Slap, smack"
bp5r3aWxgfs,28.0,38.0,"/m/07swgks,/m/09x0r",2,Gurgling|Speech
bpC-oe4jSNY,30.0,40.0,"/m/02_nn,/m/04rlf",2,Fart|Music
bpKbpKZB0Q0,30.0,40.0,"/m/04rlf,/m/0g293,/m/0xzly",3,Music|Music of Latin America|Maraca
bpaq5wQKOkU,400.0,410.0,"/m/02k_mr,/m/04rlf,/m/0cfdd",3,Drum roll|Music|Drum machine
bpn0EDziaHA,30.0,40.0,"/m/04rlf,/m/06j64v",2,Music|Middle Eastern music
bpwO0lbJPF4,20.0,30.0,"/m/04rlf,/m/07s8j8t",2,Music|Roll
bpxK2ub-qCs,30.0,40.0,"/m/019jd,/m/02rlv9",2,"Boat, Water vehicle|Motorboat, speedboat"
bq6C0_tAbJM,30.0,40.0,"/m/07yv9,/m/09ct_,/m/09x0r",3,Vehicle|Helicopter|Speech
bqMgL5qmZ-k,30.0,40.0,"/m/02bxd,/m/04rlf",2,Didgeridoo|Music
bqPCtwibgPg,440.0,450.0,"/m/0342h,/m/04rlf,/m/04szw,/m/07s0s5r,/m/0b_fwt,/m/0fx80y",6,Guitar|Music|Musical instrument|Strum|Electronic tuner|Plucked string instrument
bqmWNU5oLZM,7.0,17.0,"/m/04s8yn,/m/07r5c2p",2,Crow|Caw
bqvl7IbPteU,30.0,40.0,"/m/02rr_,/m/02sgy,/m/042v_gx,/m/04rlf,/m/04szw,/m/07m2kt,/m/07s0s5r,/m/0fx80y,/m/0g12c5",9,Effects unit|Electric guitar|Acoustic guitar|Music|Musical instrument|Chorus effect|Strum|Plucked string instrument|Distortion
bqwHCsEztNE,30.0,40.0,"/m/0l14t7,/m/0mbct",2,Singing bowl|Gong
br-tmufICjc,30.0,40.0,"/m/04rlf,/m/09x0r,/t/dd00034",3,Music|Speech|Tender music
brEMnFXsTqo,30.0,40.0,"/m/01v1d8,/m/04rlf,/m/07gxw,/m/07lnk,/m/07s72n,/m/0m0jc",6,Sampler|Music|Techno|Trance music|Dubstep|Electronica
brEROnzYULo,0.0,6.0,/m/0790c,1,Sonar
brF5wi1kx70,440.0,450.0,/m/07r4k75,1,Grunt
brLNDkRpS54,0.0,10.0,"/m/01j3sz,/m/02p3nc",2,Laughter|Hiccup
brfHK1WL1II,170.0,180.0,"/m/04rlf,/m/07qnq_y",2,"Music|Thump, thud"
brfKKehFtmw,30.0,40.0,"/m/01j4z9,/m/09x0r",2,Chainsaw|Speech
brpJxppIbDI,140.0,150.0,"/m/025rv6n,/m/07qn5dc,/m/07st89h,/m/09b5t",4,"Fowl|Crowing, cock-a-doodle-doo|Cluck|Chicken, rooster"
bsHlyV39TG4,0.0,10.0,"/m/018w8,/m/04rlf,/m/07rjzl8,/m/09x0r",4,Basketball bounce|Music|Slam|Speech
bsi2kUrwjf8,30.0,40.0,"/m/018vs,/m/02sgy,/m/0342h,/m/04rlf,/m/04szw,/m/07m2kt,/m/0fx80y",7,Bass guitar|Electric guitar|Guitar|Music|Musical instrument|Chorus effect|Plucked string instrument
bsn76dHN46g,0.0,5.0,"/m/01g90h,/m/09x0r",2,Stomach rumble|Speech
bt6HajgJ9Ls,420.0,430.0,"/m/0261r1,/m/09x0r,/t/dd00125",3,"Babbling|Speech|Inside, small room"
bt7rDryN7G4,30.0,40.0,"/m/02sgy,/m/04rlf,/m/04wptg,/m/0g12c5",4,Electric guitar|Music|Wedding music|Distortion
bt8iHoIf2mo,40.0,50.0,"/m/04rlf,/t/dd00033",2,Music|Sad music
btk8kGUqxk4,30.0,40.0,"/m/01jg02,/m/07p_0gm",2,"Heart sounds, heartbeat|Throbbing"
bu2JMRlDl94,150.0,160.0,"/m/01kcd,/m/0319l",2,Brass instrument|French horn
buJRhrg6l2E,30.0,40.0,"/m/01bns_,/m/0d8_n",2,Zither|Pizzicato
buKxd0XyGqs,30.0,40.0,"/m/04rlf,/t/dd00034",2,Music|Tender music
buLfCXuwIaw,240.0,250.0,"/m/02bm9n,/m/05zc1,/m/07qh7jl,/m/0l7xg,/t/dd00077",5,"Ratchet, pawl|Pulleys|Creak|Gears|Mechanisms"
buOEFwXhoe0,310.0,320.0,"/m/07rknqz,/m/0h9mv,/m/0k4j",3,Skidding|Tire squeal|Car
buiGf1NtOz0,30.0,40.0,"/m/07qn4z3,/m/09x0r",2,Rattle|Speech
bv9PhRwJ9Yc,0.0,10.0,"/m/015p6,/m/020bb7,/m/03vt0,/m/04rlf,/m/06_y0by,/m/07pggtn,/t/dd00129",7,"Bird|Bird vocalization, bird call, bird song|Insect|Music|Environmental noise|Chirp, tweet|Outside, rural or natural"
bvDg9YVA7U8,230.0,240.0,"/m/039jq,/m/09x0r",2,Glass|Speech
bvJHVyTGXXg,30.0,40.0,/m/07qn4z3,1,Rattle
bvQ4bMA6onM,30.0,40.0,"/m/085jw,/m/0l14l2",2,"Wind instrument, woodwind instrument|Shofar"
bvapjUmC7bY,0.0,10.0,"/m/01hnzm,/m/04rlf",2,Ringtone|Music
bvsXA4ba8_4,30.0,40.0,"/m/013y1f,/m/01s0ps,/m/03xq_f,/m/05148p4,/m/05r5c",5,Organ|Electric piano|Electronic organ|Keyboard (musical)|Piano
bvuUz9Z4BaE,6.0,16.0,"/m/07s2xch,/m/09x0r",2,Groan|Speech
bw8p8qW7gqE,30.0,40.0,/m/07r67yg,1,Ding-dong
bwHPVG6vbNQ,20.0,30.0,"/m/01swy6,/m/04rlf,/t/dd00126",3,"Yodeling|Music|Inside, large room or hall"
bwW_FlGdjOs,30.0,40.0,"/m/04rlf,/m/07pkxdp",2,Music|Lullaby
bx796zSg5gs,0.0,10.0,"/m/01280g,/m/0jbk",2,Wild animals|Animal
